threshold,accuracy,balanced_accuracy,precision,recall,f1,roc_auc,pr_auc,log_loss,brier_score,positive_prediction_rate
0.19,0.7323333333333333,0.7021688672811519,0.4302151075537769,0.6480783722682742,0.5171377029464823,0.7710078629965695,0.5392859522687676,0.4357419883638573,0.13609317666459117,0.33316666666666667
0.2,0.7476666666666667,0.7060772244020428,0.44981213097155126,0.6314996232102487,0.5253918495297806,0.7710078629965695,0.5392859522687676,0.4357419883638573,0.13609317666459117,0.3105
0.21,0.7593333333333333,0.7070920490992605,0.4664756446991404,0.613413715146948,0.5299479166666666,0.7710078629965695,0.5392859522687676,0.4357419883638573,0.13609317666459117,0.29083333333333333
0.22,0.7726666666666666,0.7107956028885978,0.4886433394720687,0.5998492840994725,0.5385656292286874,0.7710078629965695,0.5392859522687676,0.4357419883638573,0.13609317666459117,0.2715
0.23,0.778,0.7080143091411144,0.498388136686009,0.5825169555388093,0.5371785962473941,0.7710078629965695,0.5392859522687676,0.4357419883638573,0.13609317666459117,0.2585
0.24,0.7833333333333333,0.7060423917094321,0.5091277890466531,0.5674453654860587,0.5367070563079116,0.7710078629965695,0.5392859522687676,0.4357419883638573,0.13609317666459117,0.2465
0.25,0.7911666666666667,0.7064848152843275,0.5264663805436338,0.5546345139412208,0.5401834862385321,0.7710078629965695,0.5392859522687676,0.4357419883638573,0.13609317666459117,0.233
0.26,0.7958333333333333,0.7046244914789719,0.5382308845577212,0.5410700828937453,0.5396467493423525,0.7710078629965695,0.5392859522687676,0.4357419883638573,0.13609317666459117,0.22233333333333333
0.27,0.7998333333333333,0.7036851376157441,0.5490654205607477,0.5312735493594575,0.5400229797012639,0.7710078629965695,0.5392859522687676,0.4357419883638573,0.13609317666459117,0.214
0.28,0.8016666666666666,0.7000058538275082,0.555375909458367,0.517709118311982,0.5358814352574103,0.7710078629965695,0.5392859522687676,0.4357419883638573,0.13609317666459117,0.20616666666666666
0.29,0.8055,0.6989595023182286,0.5673400673400674,0.5079125847776941,0.5359840954274354,0.7710078629965695,0.5392859522687676,0.4357419883638573,0.13609317666459117,0.198
0.3,0.808,0.6973269617458017,0.5761531766753699,0.49886963074604374,0.5347334410339257,0.7710078629965695,0.5392859522687676,0.4357419883638573,0.13609317666459117,0.1915
0.31,0.8096666666666666,0.692461511890446,0.5844748858447488,0.4822908816880181,0.5284888521882741,0.7710078629965695,0.5392859522687676,0.4357419883638573,0.13609317666459117,0.1825
0.32,0.8116666666666666,0.6902381862745968,0.5931882686849574,0.4724943481537302,0.5260067114093959,0.7710078629965695,0.5392859522687676,0.4357419883638573,0.13609317666459117,0.17616666666666667
0.33,0.8128333333333333,0.6890986250600905,0.5984555984555985,0.46721929163526754,0.5247566652560305,0.7710078629965695,0.5392859522687676,0.4357419883638573,0.13609317666459117,0.17266666666666666
